Domain	Status	Genome ID	Genome Name	
Bacteria	Permanent Draft	2558860456	Salmonella enterica enterica sv. Agona 467481	
Bacteria	Permanent Draft	2558860457	Salmonella enterica enterica sv. Agona 442692 2-5	
Bacteria	Permanent Draft	2558860458	Salmonella enterica enterica sv. Agona 447967 1-1	
Bacteria	Permanent Draft	2558860459	Salmonella enterica enterica sv. Agona 447967 2-1	
Bacteria	Permanent Draft	2558860460	Salmonella enterica enterica sv. Agona 460004 1-1	
Bacteria	Permanent Draft	2558860461	Salmonella enterica enterica sv. Agona 460004 2-1	
Bacteria	Permanent Draft	2558860462	Salmonella enterica enterica sv. Miami 1923	
Bacteria	Permanent Draft	2558860464	Salmonella enterica enterica sv. Senftenberg 604314	
Bacteria	Permanent Draft	2558860465	Salmonella enterica enterica sv. Agona 339787	
Bacteria	Permanent Draft	2558860466	Salmonella enterica enterica sv. Agona 311387-1	
Bacteria	Permanent Draft	2558860467	Salmonella enterica enterica sv. Agona 632182-2	
Bacteria	Permanent Draft	2558860468	Salmonella enterica enterica sv. Agona 419639 2-1	
Bacteria	Permanent Draft	2558860469	Salmonella enterica Enterica sv. Heidelberg 24390	
Bacteria	Permanent Draft	2558860470	Salmonella enterica enterica sv. Agona 648586-1	
Bacteria	Permanent Draft	2558860471	Salmonella enterica Enterica sv. Heidelberg 82-2052	
Bacteria	Permanent Draft	2558860928	Klebsiella sp. AS10	
Bacteria	Permanent Draft	2558860983	Allorhizobium undicola ATCC 700741	
Bacteria	Permanent Draft	2558860993	Balneatrix alpica DSM 16621	
Bacteria	Permanent Draft	2561511137	Solidesulfovibrio alcoholivorans DSM 5433	
Bacteria	Finished	2561511151	Cronobacter sakazakii Sp291	
Bacteria	Finished	2561511173	Rahnella aquatilis HX2	
Bacteria	Finished	2561511177	Salmonella enterica enterica sv. Typhimurium U288	
Bacteria	Finished	2561511178	Klebsiella oxytoca E718	
Bacteria	Finished	2561511179	Salmonella bongori Sbon_167	
Bacteria	Finished	2561511194	Salmonella enterica enterica sv. Javiana CFSAN001992	
Bacteria	Finished	2561511199	Enterobacter sp. R4-368	
Bacteria	Finished	2561511201	Salmonella enterica enterica sv. Bareilly CFSAN000189	
Bacteria	Finished	2561511244	Klebsiella pneumoniae rhinoscleromatis SB3432	
Bacteria	Permanent Draft	2562617040	Morganella sp. EGD-HP17	
Bacteria	Permanent Draft	2562617052	Bosea sp. 117	
Bacteria	Permanent Draft	2562617074	Salmonella enterica enterica sv. Javiana GA_MM04042433	
Bacteria	Permanent Draft	2562617075	Salmonella enterica enterica sv. Saint Paul SARA23	
Bacteria	Permanent Draft	2562617076	Salmonella enterica enterica sv. Virchow SL491	
Bacteria	Permanent Draft	2562617093	Citrobacter youngae ATCC 29220	
Bacteria	Permanent Draft	2562617097	Providencia rettgeri DSM 1131	
Bacteria	Permanent Draft	2562617117	Salmonella enterica enterica sv. Typhimurium STm4	
Bacteria	Permanent Draft	2562617118	Salmonella enterica enterica sv. Typhimurium STm3	
Bacteria	Permanent Draft	2562617119	Salmonella enterica enterica sv. Typhimurium STm1	
Bacteria	Permanent Draft	2562617120	Salmonella enterica enterica sv. Typhimurium STm6	
Bacteria	Permanent Draft	2562617121	Salmonella enterica enterica sv. Typhimurium STm5	
Bacteria	Permanent Draft	2562617122	Salmonella enterica enterica sv. Typhimurium STm8	
Bacteria	Permanent Draft	2562617123	Salmonella enterica enterica sv. Typhimurium STm9	
Bacteria	Permanent Draft	2562617124	Salmonella enterica enterica sv. Typhimurium STm10	
Bacteria	Permanent Draft	2562617125	Salmonella enterica enterica sv. Typhimurium STm11	
Bacteria	Permanent Draft	2562617126	Salmonella enterica enterica sv. Typhimurium STm12	
Bacteria	Permanent Draft	2562617148	Enterobacter cancerogenus ATCC 35316	
Bacteria	Permanent Draft	2562617162	Enterobacteriaceae bacterium 9_2_54FAA	
Bacteria	Permanent Draft	2563366540	Paracidovorax oryzae ATCC 19882	
Bacteria	Permanent Draft	2563366556	Salmonella enterica enterica sv. Weltevreden 2007-60-3289-1	
Bacteria	Finished	2563366569	Azoarcus sp. KH32C	
Bacteria	Finished	2563366574	Serratia liquefaciens ATCC 27592	
Bacteria	Finished	2563366596	Vibrio nigripulchritudo SFn1	
Bacteria	Finished	2563366604	Salmonella enterica enterica sv. Typhimurium SL1344	
Bacteria	Permanent Draft	2563366720	Flavobacterium sp. 40S8	
Bacteria	Permanent Draft	2563366757	Enterobacter roggenkampii EC_38VIM1	
Bacteria	Permanent Draft	2563366764	Klebsiella pneumoniae 1162281	
Bacteria	Permanent Draft	2563366847	Citrobacter sp. KTE151	
Bacteria	Permanent Draft	2563366936	Citrobacter sp. KTE30	
Bacteria	Permanent Draft	2563366938	Citrobacter sp. KTE32	
Bacteria	Permanent Draft	2563366987	Klebsiella sp. KTE92	
Bacteria	Permanent Draft	2563367006	Salmonella enterica diarizonae sv. 60:r:e,n,x,z15 01-0170	
Bacteria	Permanent Draft	2563367007	Salmonella enterica houtenae sv. 50:g,z51:- 01-0133	
Bacteria	Permanent Draft	2563367008	Salmonella enterica indica sv. 6,14,25:z10:1,(2),7 1121	
Bacteria	Permanent Draft	2563367009	Salmonella enterica salamae sv. 58:l,z13,z28:z6 00-0163	
Bacteria	Permanent Draft	2563367059	Klebsiella sp. 10982	
Bacteria	Permanent Draft	2563367060	Salmonella enterica enterica sv. Cubana IA8590	
Bacteria	Permanent Draft	2563367061	Salmonella enterica enterica sv. Soerenga 695	
Bacteria	Permanent Draft	2563367136	Edwardsiella tarda NBRC 105688	
Bacteria	Permanent Draft	2563367140	Edwardsiella hoshinae NBRC 105699	
Bacteria	Permanent Draft	2563367180	Providencia alcalifaciens F90-2004	
Bacteria	Permanent Draft	2563367181	Providencia alcalifaciens 205/92	
Bacteria	Permanent Draft	2563367182	Providencia alcalifaciens R90-1475	
Bacteria	Permanent Draft	2563367183	Providencia alcalifaciens RIMD 1656011	
Bacteria	Permanent Draft	2563367184	Providencia alcalifaciens PAL-1	
Bacteria	Permanent Draft	2563367185	Providencia alcalifaciens PAL-2	
Bacteria	Permanent Draft	2563367186	Providencia alcalifaciens PAL-3	
Bacteria	Permanent Draft	2563367187	Klebsiella oxytoca OK-1	
Bacteria	Permanent Draft	2563367188	Klebsiella oxytoca KA-2	
Bacteria	Permanent Draft	2565956503	Cronobacter malonaticus 507	
Bacteria	Permanent Draft	2565956515	Pararheinheimera texasensis DSM 17496	
Bacteria	Permanent Draft	2565956520	Maridesulfovibrio frigidus DSM 17176	
Bacteria	Finished	2565956559	Rhizobium etli bv. mimosae Mim1	
Bacteria	Finished	2565956562	Klebsiella pneumoniae 30660/NJST258_1	
Bacteria	Finished	2565956563	Klebsiella pneumoniae 30684/NJST258_2	
Bacteria	Finished	2565956564	Yersinia enterocolitica LC20	
Bacteria	Permanent Draft	2565956632	Klebsiella pneumoniae 909957	
Bacteria	Permanent Draft	2565956753	Cronobacter sakazakii 696	
Bacteria	Permanent Draft	2565956772	Salmonella enterica enterica sv. Javiana PRS_2010_0720	
Bacteria	Permanent Draft	2565956773	Salmonella enterica enterica sv. Gaminara ATCC BAA-711	
Bacteria	Permanent Draft	2565956779	Serratia sp. C-1	
Bacteria	Permanent Draft	8060012116	Klebsiella variicola WUSM_KV_14	
Bacteria	Permanent Draft	2565956810	Salmonella enterica enterica sv. Bareilly CFSAN000183	
Bacteria	Permanent Draft	2565956811	Salmonella enterica enterica sv. Bareilly CFSAN000200	
Bacteria	Permanent Draft	2565956812	Salmonella enterica enterica sv. Bareilly CFSAN000197	
Bacteria	Permanent Draft	8060035564	Klebsiella variicola EuSCAPE_RS096	
Bacteria	Permanent Draft	2568526050	Klebsiella aerogenes UCI 15	
Bacteria	Permanent Draft	2568526051	Salmonella enterica enterica sv. Cerro CFSAN001589	
Bacteria	Permanent Draft	2568526066	Enterobacter sp. MGH 23	
Bacteria	Permanent Draft	2568526067	Salmonella enterica enterica sv. Bareilly 2780	
Bacteria	Permanent Draft	2568526069	Enterobacter hormaechei BIDMC 8	
Bacteria	Permanent Draft	2568526080	Klebsiella pneumoniae BIDMC 21	
Bacteria	Permanent Draft	2568526140	Salmonella enterica enterica sv. Cerro CFSAN001697	
Bacteria	Permanent Draft	2568526146	Salmonella enterica enterica sv. Tennessee TXSC_TXSC08-21	
Bacteria	Permanent Draft	2568526156	Klebsiella aerogenes UCI 48	
Bacteria	Permanent Draft	2568526162	Salmonella enterica enterica sv. Kentucky 0253	
Bacteria	Permanent Draft	2568526186	Klebsiella pneumoniae MGH 18	
Bacteria	Permanent Draft	2568526199	Salmonella enterica enterica sv. Newport RI_10P068	
Bacteria	Permanent Draft	2568526206	Salmonella enterica enterica sv. Urbana ATCC 9261	
Bacteria	Permanent Draft	2568526217	Klebsiella pneumoniae KP5-R	
Bacteria	Permanent Draft	2568526234	Citrobacter portucalensis UCI 32	
Bacteria	Permanent Draft	2568526264	Salmonella enterica enterica Gallinarum/pullorum FCAV198	
Bacteria	Permanent Draft	2568526272	Klebsiella pneumoniae BIDMC 41	
Bacteria	Permanent Draft	2568526275	Klebsiella pneumoniae BIDMC 46b	
Bacteria	Permanent Draft	2568526281	Salmonella enterica enterica sv. Montevideo 8387	
Bacteria	Permanent Draft	2568526301	Klebsiella pneumoniae BWH 2	
Bacteria	Permanent Draft	2568526304	Klebsiella pneumoniae BIDMC 42a	
Bacteria	Permanent Draft	2568526332	Klebsiella pneumoniae BIDMC 2A	
Bacteria	Permanent Draft	2568526353	Salmonella enterica enterica sv. Cerro CFSAN001674	
Bacteria	Permanent Draft	2568526358	Klebsiella variicola MGH 20	
Bacteria	Permanent Draft	2568526359	Klebsiella pneumoniae UCI 34	
Bacteria	Permanent Draft	2568526384	Klebsiella pneumoniae BIDMC 53	
Bacteria	Permanent Draft	2568526401	Klebsiella pneumoniae BIDMC 7B	
Bacteria	Permanent Draft	2568526419	Klebsiella pneumoniae UCICRE 2	
Bacteria	Permanent Draft	2568526429	Salmonella enterica enterica sv. Cerro CFSAN001669	
Bacteria	Permanent Draft	2568526436	Enterobacter hormaechei MGH 12	
Bacteria	Permanent Draft	2568526445	Enterobacter hormaechei BWH 39	
Bacteria	Permanent Draft	2568526447	Salmonella enterica enterica sv. Manhattan CFSAN001078	
Bacteria	Permanent Draft	2568526489	Pantoea ananatis Sd-1	
Bacteria	Permanent Draft	2568526497	Enterobacter hormaechei UCICRE 5	
Bacteria	Permanent Draft	2568526499	Klebsiella quasipneumoniae similipneumoniae MGH 44	
Bacteria	Permanent Draft	2568526506	Klebsiella pneumoniae BIDMC 34	
Bacteria	Permanent Draft	2568526515	Klebsiella pneumoniae BIDMC 22	
Bacteria	Permanent Draft	2568526516	Salmonella enterica enterica sv. Saintpaul JO2008	
Bacteria	Permanent Draft	2568526524	Enterobacter roggenkampii UCI 39	
Bacteria	Permanent Draft	2568526547	Klebsiella pneumoniae BIDMC 25	
Bacteria	Permanent Draft	2568526548	Salmonella enterica enterica sv. Worthington ATCC 9607	
Bacteria	Permanent Draft	2568526567	Klebsiella pneumoniae BIDMC 47	
Bacteria	Permanent Draft	2568526597	Salmonella enterica enterica sv. Pullorum 13036	
Bacteria	Permanent Draft	2568526609	Enterobacter sp. DC1	
Bacteria	Permanent Draft	2568526625	Salmonella enterica enterica sv. Paratyphi B ATCC 10719	
Bacteria	Permanent Draft	2568526629	Klebsiella pneumoniae 303K	
Bacteria	Permanent Draft	2568526631	Salmonella enterica enterica sv. Paratyphi B ATCC 51962	
Bacteria	Permanent Draft	2568526634	Klebsiella pneumoniae NB60 (unscreened)	
Bacteria	Permanent Draft	2568526637	Klebsiella pneumoniae UCICRE 13	
Bacteria	Permanent Draft	2568526642	Enterobacter hormaechei MGH 11	
Bacteria	Permanent Draft	2568526666	Klebsiella pneumoniae UCI 37	
Bacteria	Permanent Draft	2568526674	Klebsiella aerogenes UCI 16	
Bacteria	Permanent Draft	2568526694	Enterobacter sp. MGH 10	
Bacteria	Permanent Draft	2568526700	Klebsiella pneumoniae BIDMC 11	
Bacteria	Permanent Draft	2568526730	Salmonella enterica enterica sv. Muenster CFSAN004344	
Bacteria	Permanent Draft	2571042020	Enterobacter hormaechei UCICRE 11	
Bacteria	Permanent Draft	2571042025	Salmonella enterica enterica sv. Oranienburg 701	
Bacteria	Permanent Draft	2571042042	Klebsiella pneumoniae UCI 21	
Bacteria	Permanent Draft	2571042047	Klebsiella pneumoniae UCI 22	
Bacteria	Permanent Draft	2571042055	Enterobacter sp. MGH 25	
Bacteria	Permanent Draft	2571042087	Citrobacter freundii RLS1	
Bacteria	Permanent Draft	2571042089	Salmonella enterica enterica sv. Nchanga CFSAN001091	
Bacteria	Permanent Draft	2571042118	Salmonella enterica enterica sv. Indiana ATCC 51959	
Bacteria	Permanent Draft	2571042121	Klebsiella pneumoniae pneumoniae KKBO-1	
Bacteria	Permanent Draft	2571042150	Citrobacter freundii UCI 31	
Bacteria	Permanent Draft	2571042184	Salmonella enterica enterica sv. Paratyphi B ATCC BAA-1585	
Bacteria	Permanent Draft	2571042188	Enterobacter sp. MGH 24	
Bacteria	Permanent Draft	2571042192	Salmonella enterica enterica sv. Typhimurium var. 5- CFSAN004345	
Bacteria	Permanent Draft	2571042196	Salmonella enterica enterica sv. Typhimurium var. Copenhagen 0084	
Bacteria	Permanent Draft	2571042199	Salmonella enterica enterica sv. Agona ATCC 51957	
Bacteria	Permanent Draft	2571042202	Enterobacter sp. BWH 37	
Bacteria	Permanent Draft	2571042233	Enterobacter sp. BIDMC 29	
Bacteria	Permanent Draft	2571042310	Klebsiella pneumoniae pneumoniae KpQ15	
Bacteria	Permanent Draft	2571042321	Salmonella enterica enterica sv. Paratyphi B ATCC 8759	
Bacteria	Permanent Draft	2571042388	Salmonella enterica enterica sv. Agona SA-4	
Bacteria	Permanent Draft	2571042407	Salmonella enterica enterica sv. Paratyphi B SARA56	
Bacteria	Permanent Draft	2571042411	Salmonella enterica enterica sv. Braenderup ATCC BAA-664	
Bacteria	Permanent Draft	2571042415	Salmonella enterica enterica sv. Agona SA-1	
Bacteria	Permanent Draft	2571042416	Salmonella enterica enterica sv. Typhimurium CDC_2009K1288	
Bacteria	Permanent Draft	2571042420	Enterobacter asburiae BWH 31	
Bacteria	Permanent Draft	2571042442	Salmonella enterica enterica sv. Cerro CFSAN001587	
Bacteria	Permanent Draft	2571042453	Klebsiella pneumoniae LAU-KP1	
Bacteria	Permanent Draft	2571042474	Salmonella enterica enterica sv. Infantis 119944	
Bacteria	Permanent Draft	2571042512	Enterobacter sp. MGH 6	
Bacteria	Permanent Draft	2571042515	Klebsiella pneumoniae BIDMC 7A	
Bacteria	Permanent Draft	2571042532	Enterobacter sp. MGH 1	
Bacteria	Permanent Draft	2571042538	Klebsiella pneumoniae BIDMC 12C	
Bacteria	Permanent Draft	2571042542	Klebsiella pneumoniae BWH 36	
Bacteria	Permanent Draft	2571042552	Salmonella enterica enterica sv. Typhimurium CDC_2009K1158	
Bacteria	Permanent Draft	2571042555	Salmonella enterica enterica sv. Senftenberg 361154004	
Bacteria	Permanent Draft	2571042556	Enterobacter hormaechei MGH 26	
Bacteria	Permanent Draft	2571042604	Klebsiella pneumoniae BIDMC 45	
Bacteria	Permanent Draft	2571042609	Klebsiella pneumoniae MGH 39	
Bacteria	Permanent Draft	2571042619	Klebsiella pneumoniae BIDMC 18D	
Bacteria	Permanent Draft	2571042622	Salmonella enterica enterica sv. Agona ATCC BAA-707	
Bacteria	Permanent Draft	2571042624	Klebsiella pneumoniae BIDMC 12B	
Bacteria	Permanent Draft	2571042640	Salmonella enterica enterica sv. Kentucky ATCC 9263	
Bacteria	Permanent Draft	2571042643	Enterobacter kobei UCI 24	
Bacteria	Permanent Draft	2571042678	Salmonella enterica enterica sv. Paratyphi B SARA62	
Bacteria	Permanent Draft	2571042700	Salmonella enterica enterica sv. Typhimurium CDC_2009K1277	
Bacteria	Permanent Draft	2571042706	Enterobacter hormaechei UCI 36	
Bacteria	Permanent Draft	2571042712	Salmonella enterica enterica sv. Paratyphi B ATCC 19940	
Bacteria	Permanent Draft	2571042713	Enterobacter hormaechei hoffmannii UCICRE 9	
Bacteria	Permanent Draft	2571042750	Klebsiella pneumoniae MGH 30	
Bacteria	Permanent Draft	2571042753	Enterobacter sp. MGH 15	
Bacteria	Permanent Draft	2571042761	Klebsiella pneumoniae BIDMC 48	
Bacteria	Permanent Draft	2571042772	Klebsiella pneumoniae MGH 21	
Bacteria	Permanent Draft	2571042780	Salmonella enterica enterica sv. Newport WA_14885	
Bacteria	Permanent Draft	2571042784	Enterobacter hormaechei MGH 2	
Bacteria	Permanent Draft	2571042794	Enterobacter hormaechei hoffmannii UCICRE 3	
Bacteria	Permanent Draft	2571042801	Klebsiella pneumoniae BIDMC 23	
Bacteria	Permanent Draft	2571042803	Klebsiella michiganensis MGH 27	
Bacteria	Permanent Draft	2571042825	Klebsiella pneumoniae KP2-R	
Bacteria	Permanent Draft	2571042833	Klebsiella pneumoniae MGH 45	
Bacteria	Permanent Draft	2571042839	Enterobacter sp. DC3	
Bacteria	Permanent Draft	2571042872	Salmonella enterica enterica sv. Montevideo CFSAN004346	
Bacteria	Permanent Draft	2571042878	Enterobacter sp. BIDMC 26	
Bacteria	Permanent Draft	2571042895	Salmonella enterica enterica sv. Hartford CFSAN001075	
Bacteria	Permanent Draft	2571042901	Salmonella enterica enterica sv. Newport RI_10P078	
Bacteria	Permanent Draft	2571042905	Acidiphilium sp. JA12-A1	
Bacteria	Permanent Draft	8066630434	Xanthobacter agilis LMG 16336	
Bacteria	Permanent Draft	2574179710	Brenneria alni DSM 11811	
Bacteria	Permanent Draft	2574179716	Serratia sp. DD3	
Bacteria	Permanent Draft	2574179766	Thiomonas sp. FB-Cd, DSM 25617	
Bacteria	Permanent Draft	2574179785	Streptacidiphilus albus JL83	
Bacteria	Permanent Draft	2574179788	Desulfobaculum senezii DSM 8436	
Bacteria	Permanent Draft	2574179793	Kitasatospora azatica KCTC 9699	
Bacteria	Permanent Draft	2574179794	Phaeacidiphilus oryzae TH49	
Bacteria	Permanent Draft	2574179800	Serratia sp. H1w	
Bacteria	Permanent Draft	2574179821	Salmonella enterica enterica sv. Agona SA-5	
Bacteria	Permanent Draft	2574179853	Salmonella enterica enterica sv. Senftenberg ATCC 8400	
Bacteria	Permanent Draft	2574179899	Francisella tularensis tularensis SCHU S4 FSC043	
Bacteria	Permanent Draft	2574179906	Klebsiella oxytoca MGH 42	
Bacteria	Permanent Draft	2574179920	Klebsiella pneumoniae BIDMC 36	
Bacteria	Permanent Draft	2574179960	Salmonella enterica enterica sv. Give var. 15 CFSAN004343	
Bacteria	Finished	2574179975	Salmonella enterica enterica sv. Cerro CFSAN001588	
Bacteria	Permanent Draft	2574179976	Francisella tularensis tularensis SCHU S4 FTS-634/635	
Bacteria	Permanent Draft	2574180000	Klebsiella variicola MGH 40	
Bacteria	Permanent Draft	2574180144	Salmonella enterica enterica sv. Agona SA-3	
Bacteria	Permanent Draft	2574180158	Klebsiella pneumoniae pneumoniae ATCC 43816	
Bacteria	Permanent Draft	2574180161	Salmonella enterica enterica sv. Paratyphi B SARA42	
Bacteria	Permanent Draft	2574180177	Asaia platycodi SF2.1	
Bacteria	Permanent Draft	2574180183	Salmonella enterica enterica sv. Senftenberg 423984-2	
Bacteria	Permanent Draft	2574180225	Salmonella enterica enterica sv. Senftenberg NC_MB012510-0038	
Bacteria	Permanent Draft	2574180249	Salmonella enterica enterica sv. Oranienburg S-76	
Bacteria	Permanent Draft	2574180262	Klebsiella pneumoniae BIDMC 5	
Bacteria	Permanent Draft	2574180312	Francisella tularensis tularensis SCHU S4 NR-10492	
Bacteria	Permanent Draft	2574180329	Salmonella enterica enterica sv. Muenchen ATCC 8388	
Bacteria	Permanent Draft	2574180348	Klebsiella pneumoniae KP3-S	
Bacteria	Permanent Draft	2574180350	Salmonella enterica enterica sv. Cerro CFSAN001673	
Bacteria	Permanent Draft	2574180387	Klebsiella pneumoniae MGH 36	
Bacteria	Permanent Draft	2574180406	Salmonella enterica enterica sv. Cerro CFSAN001670	
Bacteria	Permanent Draft	2574180435	Atlantibacter subterranea DSM 16208	
Bacteria	Permanent Draft	2574180451	Propionivibrio pelophilus DSM 12018	
Bacteria	Permanent Draft	2576861011	Pantoea ananatis LMG 2665	
Bacteria	Permanent Draft	2576861014	Pseudomonas sp. PH1b	
Bacteria	Permanent Draft	2576861052	Salmonella enterica enterica sv. Typhimurium 98346	
Bacteria	Permanent Draft	2576861057	Cronobacter sakazakii NBRC 102416	
Bacteria	Permanent Draft	2576861061	Salmonella enterica enterica sv. Newport VA_R100506907	
Bacteria	Permanent Draft	2576861073	Salmonella enterica enterica sv. Tallahassee 0012	
Bacteria	Permanent Draft	2576861100	Klebsiella pneumoniae UCI 26	
Bacteria	Permanent Draft	2576861137	Salmonella enterica enterica sv. Typhimurium 95799	
Bacteria	Permanent Draft	2576861159	Klebsiella pneumoniae MGH 29	
Bacteria	Permanent Draft	2576861171	Klebsiella pneumoniae BIDMC 18A	
Bacteria	Permanent Draft	2576861183	Serratia marcescens BIDMC 50	
Bacteria	Permanent Draft	2576861188	Enterobacter asburiae UCI 49	
Bacteria	Permanent Draft	2576861216	Salmonella enterica enterica sv. Namur 05-2929	
Bacteria	Permanent Draft	2576861230	Francisella tularensis 99A-2628	
Bacteria	Permanent Draft	2576861238	Chania multitudinisentens RB-25	
Bacteria	Permanent Draft	2576861241	Klebsiella pneumoniae BWH 15	
Bacteria	Permanent Draft	2576861243	Salmonella enterica enterica sv. Saintpaul S-70	
Bacteria	Permanent Draft	2576861247	Klebsiella pneumoniae UCI 41	
Bacteria	Permanent Draft	2576861249	Salmonella enterica enterica sv. Kentucky 5349	
Bacteria	Permanent Draft	2576861263	Enterobacter hormaechei MGH 8	
Bacteria	Permanent Draft	2576861316	Klebsiella pneumoniae UCICRE 8	
Bacteria	Permanent Draft	2576861371	Salmonella enterica enterica sv. Heidelberg N653	
Bacteria	Permanent Draft	2576861388	Klebsiella pneumoniae UCI 38	
Bacteria	Finished	2576861439	Citrobacter freundii CFNIH1	
Bacteria	Finished	2576861468	Enterobacter asburiae L1	
Bacteria	Finished	2576861477	Serratia plymuthica V4	
Bacteria	Finished	2576861482	Serratia sp. FS14	
Bacteria	Finished	2576861483	Pectobacterium atrosepticum JG10-08	
Bacteria	Permanent Draft	2576861510	Enterobacter sp. MGH 38	
Bacteria	Permanent Draft	2576861511	Enterobacter hormaechei MGH 5	
Bacteria	Permanent Draft	2576861512	Enterobacter sp. MGH 3	
Bacteria	Permanent Draft	2576861513	Enterobacter hormaechei MGH 4	
Bacteria	Permanent Draft	2576861514	Enterobacter roggenkampii MGH 34	
Bacteria	Permanent Draft	2576861515	Enterobacter sp. MGH 37	
Bacteria	Permanent Draft	2576861516	Enterobacter hormaechei MGH 9	
Bacteria	Permanent Draft	2576861517	Enterobacter cloacae UCICRE 12	
Bacteria	Permanent Draft	2576861518	Enterobacter hormaechei BWH 29	
Bacteria	Permanent Draft	2576861519	Enterobacter sp. MGH 7	
Bacteria	Permanent Draft	2576861520	Klebsiella pneumoniae BIDMC 31	
Bacteria	Permanent Draft	2576861576	Enterobacter hormaechei UCI 23	
Bacteria	Permanent Draft	2576861585	Francisella tularensis tularensis SCHU S4 SL	
Bacteria	Permanent Draft	2576861595	Klebsiella aerogenes UCI 28	
Bacteria	Permanent Draft	2576861596	Enterobacter hormaechei UCI 35	
Bacteria	Permanent Draft	2576861597	Enterobacter sp. DC4	
Bacteria	Permanent Draft	2576861602	Pseudoalteromonas luteoviolacea 2ta16	
Bacteria	Permanent Draft	2576861603	Francisella tularensis tularensis SCHU S4 NR-643	
Bacteria	Permanent Draft	2576861621	Klebsiella aerogenes UCI 47	
Bacteria	Permanent Draft	2576861625	Francisella tularensis tularensis SCHU S4 NR-28534	
Bacteria	Permanent Draft	2576861627	Klebsiella aerogenes UCI 27	
Bacteria	Permanent Draft	2576861629	Klebsiella aerogenes UCI 46	
Bacteria	Permanent Draft	2576861632	Serratia marcescens BIDMC 44	
Bacteria	Permanent Draft	2576861634	Enterobacter hormaechei hoffmannii UCI 50	
Bacteria	Permanent Draft	2576861645	Klebsiella aerogenes UCI 45	
Bacteria	Permanent Draft	2576861647	Enterobacter hormaechei UCI 30	
Bacteria	Permanent Draft	2576861661	Pantoea ananatis BRT175	
Bacteria	Permanent Draft	2576861666	Pantoea agglomerans Eh318	
Bacteria	Permanent Draft	2576861683	Proteus hauseri ZMd44	
Bacteria	Permanent Draft	2576861709	Klebsiella aerogenes MGH 61	
Bacteria	Permanent Draft	2576861710	Klebsiella aerogenes MGH-78	
Bacteria	Permanent Draft	2576861711	Enterobacter roggenkampii MGH 54	
Bacteria	Permanent Draft	2576861712	Serratia marcescens BIDMC 81	
Bacteria	Permanent Draft	2576861713	Klebsiella aerogenes MGH 62	
Bacteria	Permanent Draft	2576861714	Enterobacter roggenkampii CHS 79	
Bacteria	Permanent Draft	2576861715	Enterobacter cloacae BWH 43	
Bacteria	Permanent Draft	2576861716	Enterobacter hormaechei BIDMC 66	
Bacteria	Permanent Draft	2576861718	Klebsiella aerogenes MGH-77	
Bacteria	Permanent Draft	2576861719	Enterobacter hormaechei hoffmannii CHS 78	
Bacteria	Permanent Draft	2576861720	Serratia marcescens BIDMC 80	
Bacteria	Permanent Draft	2576861721	Citrobacter sp. MGH 55	
Bacteria	Permanent Draft	2576861722	Enterobacter hormaechei MGH 53	
Bacteria	Permanent Draft	2576861723	Enterobacter kobei BIDMC 67	
Bacteria	Permanent Draft	2576861724	Citrobacter freundii MGH 56	
Bacteria	Permanent Draft	2576861733	Kosakonia radicincitans UMEnt01/12	
Bacteria	Permanent Draft	2576861786	Pantoea agglomerans RIT273	
Bacteria	Permanent Draft	2576861816	Beijerinckia mobilis UQM 1969, DSM 2326	
Bacteria	Permanent Draft	2576861824	Mycolicibacterium neoaurum UNCCL9	
Bacteria	Permanent Draft	2579778526	Salmonella enterica enterica sv. Agona SA-2	
Bacteria	Permanent Draft	2579778527	Salmonella enterica enterica sv. Typhimurium 116015	
Bacteria	Permanent Draft	2579778531	Salmonella enterica enterica sv. Litchfield CFSAN001076	
Bacteria	Permanent Draft	2579778536	Salmonella enterica enterica sv. Javiana 10721	
Bacteria	Permanent Draft	2579778541	Salmonella enterica enterica sv. Newport VA_R100512570	
Bacteria	Permanent Draft	2579778549	Morganella morganii H1r	
Bacteria	Permanent Draft	2579778559	Salmonella enterica enterica sv. Agona 0322	
Bacteria	Permanent Draft	2579778562	Salmonella enterica enterica sv. Senftenberg 423984-1	
Bacteria	Permanent Draft	2579778564	Salmonella enterica enterica sv. Muenchen baa1594	
Bacteria	Permanent Draft	2579778567	Salmonella enterica enterica sv. Typhimurium AZ 057	
Bacteria	Permanent Draft	2579778570	Klebsiella pneumoniae UCICRE 7	
Bacteria	Permanent Draft	2579778579	Salmonella enterica enterica sv. Cerro CFSAN001692	
Bacteria	Permanent Draft	2579778581	Salmonella enterica enterica sv. Muenchen baa1674	
Bacteria	Finished	2579778582	Salmonella enterica enterica sv. Bredeney CFSAN001080	
Bacteria	Finished	2579778588	Klebsiella oxytoca HKOPL1	
Bacteria	Permanent Draft	2579778593	Klebsiella michiganensis MGH 41	
Bacteria	Permanent Draft	2579778610	Enterobacter sp. BIDMC 30	
Bacteria	Permanent Draft	2579778611	Salmonella enterica enterica sv. Newport 637564_17	
Bacteria	Permanent Draft	2579778619	Klebsiella pneumoniae UCICRE 1	
Bacteria	Permanent Draft	2579778630	Klebsiella oxytoca MGH 28	
Bacteria	Permanent Draft	2579778636	Salmonella enterica enterica sv. Heidelberg N4541	
Bacteria	Permanent Draft	2579778642	Salmonella enterica enterica sv. Cerro CFSAN001681	
